ID_client;cluster;ID_sector;Date;order_n
97035-075;C;107;2023-01-21;202301210065
97035-083;B;107;2023-01-21;202301210066
98101-006;B;110;2023-01-21;202301210067
98101-013;D;110;2023-01-21;202301210068
98101-020;C;110;2023-01-21;202301210069
98101-027;C;110;2023-01-21;202301210070
98101-034;C;110;2023-01-21;202301210071
98101-041;B;110;2023-01-21;202301210072
98101-048;C;110;2023-01-21;202301210073
02215-007;B;109;2023-01-22;202301220001
02215-028;D;109;2023-01-22;202301220002
04101-041;B;108;2023-01-22;202301220003
04101-081;D;108;2023-01-22;202301220004
10001-007;C;201;2023-01-22;202301220005
10001-014;C;201;2023-01-22;202301220006
10001-021;C;201;2023-01-22;202301220007
10001-042;D;201;2023-01-22;202301220008
30301-007;C;205;2023-01-22;202301220009
30301-014;C;205;2023-01-22;202301220010
30301-028;D;205;2023-01-22;202301220011
30301-035;D;205;2023-01-22;202301220012
30301-049;D;205;2023-01-22;202301220013
30301-056;C;205;2023-01-22;202301220014
30301-063;B;205;2023-01-22;202301220015
30301-070;C;205;2023-01-22;202301220016
30301-084;D;205;2023-01-22;202301220017
73301-007;D;202;2023-01-22;202301220018
73301-021;D;202;2023-01-22;202301220019
73301-028;D;202;2023-01-22;202301220020
75001-007;C;106;2023-01-22;202301220021
75001-014;C;106;2023-01-22;202301220022
75001-021;C;106;2023-01-22;202301220023
75001-028;C;106;2023-01-22;202301220024
75001-035;D;106;2023-01-22;202301220025
75001-042;C;106;2023-01-22;202301220026
75001-049;B;106;2023-01-22;202301220027
75001-056;D;106;2023-01-22;202301220028
75001-063;D;106;2023-01-22;202301220029
75001-070;D;106;2023-01-22;202301220030
75001-084;B;106;2023-01-22;202301220031
75001-091;C;106;2023-01-22;202301220032
90001-007;B;203;2023-01-22;202301220033
90001-014;D;203;2023-01-22;202301220034
90001-021;B;203;2023-01-22;202301220035
90001-028;D;203;2023-01-22;202301220036
90001-035;C;203;2023-01-22;202301220037
90001-042;D;203;2023-01-22;202301220038
90001-063;D;203;2023-01-22;202301220039
90001-070;D;203;2023-01-22;202301220040
90001-077;B;203;2023-01-22;202301220041
90001-084;D;203;2023-01-22;202301220042
90001-091;C;203;2023-01-22;202301220043
94016-014;A;204;2023-01-22;202301220044
94016-021;D;204;2023-01-22;202301220045
94016-035;D;204;2023-01-22;202301220046
94016-042;D;204;2023-01-22;202301220047
94016-049;C;204;2023-01-22;202301220048
94016-056;D;204;2023-01-22;202301220049
94016-063;C;204;2023-01-22;202301220050
94016-070;C;204;2023-01-22;202301220051
97035-017;C;107;2023-01-22;202301220052
97035-026;D;107;2023-01-22;202301220053
97035-034;A;107;2023-01-22;202301220054
97035-042;D;107;2023-01-22;202301220055
97035-053;D;107;2023-01-22;202301220056
97035-060;D;107;2023-01-22;202301220057
97035-067;D;107;2023-01-22;202301220058
97035-076;D;107;2023-01-22;202301220059
98101-007;B;110;2023-01-22;202301220060
98101-021;D;110;2023-01-22;202301220061
98101-035;D;110;2023-01-22;202301220062
98101-042;C;110;2023-01-22;202301220063
98101-049;B;110;2023-01-22;202301220064
02215-015;C;109;2023-01-23;202301230001
02215-022;B;109;2023-01-23;202301230002
02215-029;D;109;2023-01-23;202301230003
04101-006;D;108;2023-01-23;202301230004
04101-043;D;108;2023-01-23;202301230005
10001-001;C;201;2023-01-23;202301230006
10001-008;D;201;2023-01-23;202301230007
10001-015;C;201;2023-01-23;202301230008
10001-029;B;201;2023-01-23;202301230009
10001-036;B;201;2023-01-23;202301230010
10001-043;B;201;2023-01-23;202301230011
30301-001;D;205;2023-01-23;202301230012
30301-008;C;205;2023-01-23;202301230013
30301-015;D;205;2023-01-23;202301230014
30301-022;D;205;2023-01-23;202301230015
30301-029;C;205;2023-01-23;202301230016
30301-036;D;205;2023-01-23;202301230017
30301-043;D;205;2023-01-23;202301230018
30301-050;D;205;2023-01-23;202301230019
30301-064;D;205;2023-01-23;202301230020
30301-071;D;205;2023-01-23;202301230021
30301-078;D;205;2023-01-23;202301230022
30301-085;C;205;2023-01-23;202301230023
73301-001;D;202;2023-01-23;202301230024
73301-008;D;202;2023-01-23;202301230025
73301-022;B;202;2023-01-23;202301230026
75001-001;C;106;2023-01-23;202301230027
75001-008;D;106;2023-01-23;202301230028
75001-015;D;106;2023-01-23;202301230029
75001-022;D;106;2023-01-23;202301230030
75001-029;D;106;2023-01-23;202301230031
75001-036;B;106;2023-01-23;202301230032
75001-043;A;106;2023-01-23;202301230033
75001-050;C;106;2023-01-23;202301230034
75001-057;D;106;2023-01-23;202301230035
75001-071;C;106;2023-01-23;202301230036
75001-078;B;106;2023-01-23;202301230037
75001-085;C;106;2023-01-23;202301230038
90001-001;D;203;2023-01-23;202301230039
90001-015;C;203;2023-01-23;202301230040
90001-022;C;203;2023-01-23;202301230041
90001-029;D;203;2023-01-23;202301230042
90001-036;D;203;2023-01-23;202301230043
90001-043;A;203;2023-01-23;202301230044
90001-050;D;203;2023-01-23;202301230045
90001-057;D;203;2023-01-23;202301230046
90001-064;C;203;2023-01-23;202301230047
90001-071;B;203;2023-01-23;202301230048
90001-078;D;203;2023-01-23;202301230049
90001-085;A;203;2023-01-23;202301230050
90001-092;B;203;2023-01-23;202301230051
94016-008;C;204;2023-01-23;202301230052
94016-015;D;204;2023-01-23;202301230053
94016-022;D;204;2023-01-23;202301230054
94016-029;C;204;2023-01-23;202301230055
94016-036;B;204;2023-01-23;202301230056
94016-043;D;204;2023-01-23;202301230057
94016-057;D;204;2023-01-23;202301230058
94016-064;A;204;2023-01-23;202301230059
94016-071;B;204;2023-01-23;202301230060
97035-001;D;107;2023-01-23;202301230061
97035-009;D;107;2023-01-23;202301230062
97035-018;D;107;2023-01-23;202301230063
97035-027;D;107;2023-01-23;202301230064
97035-035;D;107;2023-01-23;202301230065
97035-044;C;107;2023-01-23;202301230066
97035-054;C;107;2023-01-23;202301230067
97035-061;D;107;2023-01-23;202301230068
97035-077;B;107;2023-01-23;202301230069
98101-001;B;110;2023-01-23;202301230070
98101-008;C;110;2023-01-23;202301230071
98101-015;C;110;2023-01-23;202301230072
98101-022;A;110;2023-01-23;202301230073
98101-029;D;110;2023-01-23;202301230074
98101-036;D;110;2023-01-23;202301230075
98101-043;C;110;2023-01-23;202301230076
98101-050;D;110;2023-01-23;202301230077
02215-002;D;109;2023-01-24;202301240001
02215-009;B;109;2023-01-24;202301240002
02215-016;C;109;2023-01-24;202301240003
02215-023;B;109;2023-01-24;202301240004
02215-030;D;109;2023-01-24;202301240005
04101-011;D;108;2023-01-24;202301240006
10001-002;C;201;2023-01-24;202301240007
10001-009;C;201;2023-01-24;202301240008
10001-023;C;201;2023-01-24;202301240009
10001-030;C;201;2023-01-24;202301240010
10001-044;B;201;2023-01-24;202301240011
30301-002;B;205;2023-01-24;202301240012
30301-009;D;205;2023-01-24;202301240013
30301-016;D;205;2023-01-24;202301240014
30301-023;C;205;2023-01-24;202301240015
30301-030;D;205;2023-01-24;202301240016
30301-037;D;205;2023-01-24;202301240017
30301-051;D;205;2023-01-24;202301240018
30301-058;C;205;2023-01-24;202301240019
30301-072;B;205;2023-01-24;202301240020
30301-079;A;205;2023-01-24;202301240021
30301-086;D;205;2023-01-24;202301240022
73301-002;C;202;2023-01-24;202301240023
73301-009;D;202;2023-01-24;202301240024
73301-016;D;202;2023-01-24;202301240025
73301-023;D;202;2023-01-24;202301240026
75001-002;B;106;2023-01-24;202301240027
75001-009;B;106;2023-01-24;202301240028
75001-023;D;106;2023-01-24;202301240029
75001-030;C;106;2023-01-24;202301240030
75001-037;B;106;2023-01-24;202301240031
75001-044;B;106;2023-01-24;202301240032
75001-051;D;106;2023-01-24;202301240033
75001-058;C;106;2023-01-24;202301240034
75001-065;B;106;2023-01-24;202301240035
75001-072;B;106;2023-01-24;202301240036
75001-079;A;106;2023-01-24;202301240037
75001-086;C;106;2023-01-24;202301240038
75001-093;C;106;2023-01-24;202301240039
90001-002;D;203;2023-01-24;202301240040
90001-009;D;203;2023-01-24;202301240041
90001-023;C;203;2023-01-24;202301240042
90001-037;C;203;2023-01-24;202301240043
90001-044;D;203;2023-01-24;202301240044
90001-058;D;203;2023-01-24;202301240045
90001-072;D;203;2023-01-24;202301240046
90001-086;B;203;2023-01-24;202301240047
90001-093;D;203;2023-01-24;202301240048
94016-002;D;204;2023-01-24;202301240049
94016-009;D;204;2023-01-24;202301240050
94016-016;C;204;2023-01-24;202301240051
94016-023;D;204;2023-01-24;202301240052
94016-044;C;204;2023-01-24;202301240053
94016-051;D;204;2023-01-24;202301240054
94016-058;B;204;2023-01-24;202301240055
94016-072;B;204;2023-01-24;202301240056
97035-002;C;107;2023-01-24;202301240057
97035-010;C;107;2023-01-24;202301240058
97035-019;D;107;2023-01-24;202301240059
97035-029;C;107;2023-01-24;202301240060
97035-045;B;107;2023-01-24;202301240061
97035-055;C;107;2023-01-24;202301240062
97035-062;B;107;2023-01-24;202301240063
97035-070;C;107;2023-01-24;202301240064
97035-078;A;107;2023-01-24;202301240065
98101-002;D;110;2023-01-24;202301240066
98101-009;A;110;2023-01-24;202301240067
98101-016;D;110;2023-01-24;202301240068
98101-023;B;110;2023-01-24;202301240069
98101-030;D;110;2023-01-24;202301240070
98101-037;B;110;2023-01-24;202301240071
98101-044;B;110;2023-01-24;202301240072
98101-051;C;110;2023-01-24;202301240073
02215-003;B;109;2023-01-25;202301250001
02215-010;B;109;2023-01-25;202301250002
02215-017;D;109;2023-01-25;202301250003
02215-024;C;109;2023-01-25;202301250004
02215-031;D;109;2023-01-25;202301250005
04101-014;D;108;2023-01-25;202301250006
04101-051;A;108;2023-01-25;202301250007
10001-003;D;201;2023-01-25;202301250008
10001-010;D;201;2023-01-25;202301250009
10001-017;D;201;2023-01-25;202301250010
10001-024;D;201;2023-01-25;202301250011
10001-031;D;201;2023-01-25;202301250012
30301-003;C;205;2023-01-25;202301250013
30301-010;C;205;2023-01-25;202301250014
30301-017;C;205;2023-01-25;202301250015
30301-024;D;205;2023-01-25;202301250016
30301-031;D;205;2023-01-25;202301250017
30301-038;B;205;2023-01-25;202301250018
30301-045;A;205;2023-01-25;202301250019
30301-052;D;205;2023-01-25;202301250020
30301-059;D;205;2023-01-25;202301250021
30301-066;B;205;2023-01-25;202301250022
30301-073;C;205;2023-01-25;202301250023
30301-080;D;205;2023-01-25;202301250024
30301-087;D;205;2023-01-25;202301250025
73301-003;C;202;2023-01-25;202301250026
73301-010;B;202;2023-01-25;202301250027
73301-017;C;202;2023-01-25;202301250028
73301-024;C;202;2023-01-25;202301250029
75001-010;C;106;2023-01-25;202301250030
75001-017;C;106;2023-01-25;202301250031
75001-031;D;106;2023-01-25;202301250032
75001-038;B;106;2023-01-25;202301250033
75001-045;B;106;2023-01-25;202301250034
75001-052;B;106;2023-01-25;202301250035
75001-059;D;106;2023-01-25;202301250036
75001-066;D;106;2023-01-25;202301250037
75001-073;B;106;2023-01-25;202301250038
75001-087;B;106;2023-01-25;202301250039
75001-094;C;106;2023-01-25;202301250040
90001-010;D;203;2023-01-25;202301250041
90001-017;B;203;2023-01-25;202301250042
90001-024;C;203;2023-01-25;202301250043
90001-038;D;203;2023-01-25;202301250044
90001-045;C;203;2023-01-25;202301250045
90001-052;C;203;2023-01-25;202301250046
90001-059;C;203;2023-01-25;202301250047
90001-066;A;203;2023-01-25;202301250048
90001-073;B;203;2023-01-25;202301250049
90001-080;D;203;2023-01-25;202301250050
90001-087;D;203;2023-01-25;202301250051
90001-094;D;203;2023-01-25;202301250052
94016-003;B;204;2023-01-25;202301250053
94016-010;D;204;2023-01-25;202301250054
94016-017;C;204;2023-01-25;202301250055
94016-024;D;204;2023-01-25;202301250056
94016-038;D;204;2023-01-25;202301250057
94016-045;D;204;2023-01-25;202301250058
94016-052;D;204;2023-01-25;202301250059
94016-066;C;204;2023-01-25;202301250060
94016-073;C;204;2023-01-25;202301250061
97035-003;B;107;2023-01-25;202301250062
97035-012;D;107;2023-01-25;202301250063
97035-021;D;107;2023-01-25;202301250064
97035-030;D;107;2023-01-25;202301250065
97035-037;B;107;2023-01-25;202301250066
97035-046;D;107;2023-01-25;202301250067
97035-056;D;107;2023-01-25;202301250068
97035-063;C;107;2023-01-25;202301250069
97035-072;B;107;2023-01-25;202301250070
98101-003;C;110;2023-01-25;202301250071
98101-010;C;110;2023-01-25;202301250072
98101-017;D;110;2023-01-25;202301250073
98101-024;D;110;2023-01-25;202301250074
98101-031;D;110;2023-01-25;202301250075
98101-038;D;110;2023-01-25;202301250076
98101-045;C;110;2023-01-25;202301250077
98101-052;D;110;2023-01-25;202301250078
02215-004;D;109;2023-01-26;202301260001
02215-011;B;109;2023-01-26;202301260002
02215-018;D;109;2023-01-26;202301260003
02215-025;D;109;2023-01-26;202301260004
04101-020;C;108;2023-01-26;202301260005
04101-052;C;108;2023-01-26;202301260006
10001-011;C;201;2023-01-26;202301260007
10001-018;A;201;2023-01-26;202301260008
10001-025;D;201;2023-01-26;202301260009
30301-004;C;205;2023-01-26;202301260010
30301-011;D;205;2023-01-26;202301260011
30301-018;D;205;2023-01-26;202301260012
30301-025;D;205;2023-01-26;202301260013
30301-032;D;205;2023-01-26;202301260014
30301-039;D;205;2023-01-26;202301260015
30301-060;B;205;2023-01-26;202301260016
30301-067;D;205;2023-01-26;202301260017
30301-074;A;205;2023-01-26;202301260018
30301-081;D;205;2023-01-26;202301260019
30301-088;C;205;2023-01-26;202301260020
73301-004;C;202;2023-01-26;202301260021
73301-025;C;202;2023-01-26;202301260022
75001-004;C;106;2023-01-26;202301260023
75001-011;D;106;2023-01-26;202301260024
75001-018;D;106;2023-01-26;202301260025
75001-025;D;106;2023-01-26;202301260026
75001-032;D;106;2023-01-26;202301260027
75001-039;D;106;2023-01-26;202301260028
75001-046;C;106;2023-01-26;202301260029
75001-053;D;106;2023-01-26;202301260030
75001-067;D;106;2023-01-26;202301260031
75001-074;D;106;2023-01-26;202301260032
75001-081;B;106;2023-01-26;202301260033
75001-088;B;106;2023-01-26;202301260034
90001-004;D;203;2023-01-26;202301260035
90001-011;D;203;2023-01-26;202301260036
90001-018;D;203;2023-01-26;202301260037
90001-025;D;203;2023-01-26;202301260038
90001-039;C;203;2023-01-26;202301260039
90001-046;D;203;2023-01-26;202301260040
90001-053;D;203;2023-01-26;202301260041
90001-060;D;203;2023-01-26;202301260042
90001-067;D;203;2023-01-26;202301260043
90001-074;D;203;2023-01-26;202301260044
90001-081;D;203;2023-01-26;202301260045
90001-088;D;203;2023-01-26;202301260046
94016-004;B;204;2023-01-26;202301260047
94016-011;D;204;2023-01-26;202301260048
94016-018;D;204;2023-01-26;202301260049
94016-025;C;204;2023-01-26;202301260050
94016-032;D;204;2023-01-26;202301260051
94016-039;D;204;2023-01-26;202301260052
94016-046;D;204;2023-01-26;202301260053
94016-053;B;204;2023-01-26;202301260054
94016-060;C;204;2023-01-26;202301260055
94016-067;D;204;2023-01-26;202301260056
94016-074;C;204;2023-01-26;202301260057
97035-004;D;107;2023-01-26;202301260058
97035-013;C;107;2023-01-26;202301260059
97035-022;C;107;2023-01-26;202301260060
97035-031;D;107;2023-01-26;202301260061
97035-047;D;107;2023-01-26;202301260062
97035-057;C;107;2023-01-26;202301260063
97035-064;C;107;2023-01-26;202301260064
97035-073;D;107;2023-01-26;202301260065
97035-080;D;107;2023-01-26;202301260066
98101-004;A;110;2023-01-26;202301260067
98101-011;B;110;2023-01-26;202301260068
98101-018;C;110;2023-01-26;202301260069
98101-032;D;110;2023-01-26;202301260070
98101-039;C;110;2023-01-26;202301260071
98101-046;D;110;2023-01-26;202301260072
98101-053;D;110;2023-01-26;202301260073
02215-005;D;109;2023-01-27;202301270001
02215-012;B;109;2023-01-27;202301270002
02215-019;D;109;2023-01-27;202301270003
04101-023;D;108;2023-01-27;202301270004
04101-069;C;108;2023-01-27;202301270005
10001-005;D;201;2023-01-27;202301270006
10001-012;A;201;2023-01-27;202301270007
10001-019;C;201;2023-01-27;202301270008
10001-033;C;201;2023-01-27;202301270009
10001-040;D;201;2023-01-27;202301270010
30301-012;A;205;2023-01-27;202301270011
30301-019;D;205;2023-01-27;202301270012
30301-026;D;205;2023-01-27;202301270013
30301-033;B;205;2023-01-27;202301270014
30301-040;C;205;2023-01-27;202301270015
30301-047;C;205;2023-01-27;202301270016
30301-054;D;205;2023-01-27;202301270017
30301-061;B;205;2023-01-27;202301270018
30301-068;A;205;2023-01-27;202301270019
30301-075;A;205;2023-01-27;202301270020
30301-082;D;205;2023-01-27;202301270021
73301-012;B;202;2023-01-27;202301270022
73301-019;C;202;2023-01-27;202301270023
73301-026;C;202;2023-01-27;202301270024
75001-005;B;106;2023-01-27;202301270025
75001-012;B;106;2023-01-27;202301270026
75001-019;D;106;2023-01-27;202301270027
75001-026;C;106;2023-01-27;202301270028
75001-033;D;106;2023-01-27;202301270029
75001-040;D;106;2023-01-27;202301270030
75001-047;D;106;2023-01-27;202301270031
75001-054;B;106;2023-01-27;202301270032
75001-061;C;106;2023-01-27;202301270033
75001-068;C;106;2023-01-27;202301270034
75001-075;A;106;2023-01-27;202301270035
75001-082;B;106;2023-01-27;202301270036
75001-089;C;106;2023-01-27;202301270037
75001-096;D;106;2023-01-27;202301270038
90001-005;D;203;2023-01-27;202301270039
90001-019;D;203;2023-01-27;202301270040
90001-026;D;203;2023-01-27;202301270041
90001-033;D;203;2023-01-27;202301270042
90001-040;C;203;2023-01-27;202301270043
90001-047;D;203;2023-01-27;202301270044
90001-054;C;203;2023-01-27;202301270045
90001-061;C;203;2023-01-27;202301270046
90001-075;D;203;2023-01-27;202301270047
90001-082;D;203;2023-01-27;202301270048
90001-089;D;203;2023-01-27;202301270049
94016-005;C;204;2023-01-27;202301270050
94016-012;C;204;2023-01-27;202301270051
94016-019;D;204;2023-01-27;202301270052
94016-026;C;204;2023-01-27;202301270053
94016-040;D;204;2023-01-27;202301270054
94016-054;D;204;2023-01-27;202301270055
94016-061;D;204;2023-01-27;202301270056
97035-005;D;107;2023-01-27;202301270057
97035-015;C;107;2023-01-27;202301270058
97035-024;D;107;2023-01-27;202301270059
97035-032;A;107;2023-01-27;202301270060
97035-039;D;107;2023-01-27;202301270061
97035-048;D;107;2023-01-27;202301270062
97035-058;D;107;2023-01-27;202301270063
97035-065;D;107;2023-01-27;202301270064
97035-074;D;107;2023-01-27;202301270065
97035-082;B;107;2023-01-27;202301270066
98101-005;D;110;2023-01-27;202301270067
98101-012;D;110;2023-01-27;202301270068
98101-019;B;110;2023-01-27;202301270069
98101-026;C;110;2023-01-27;202301270070
98101-033;B;110;2023-01-27;202301270071
98101-040;C;110;2023-01-27;202301270072
98101-047;D;110;2023-01-27;202301270073
98101-054;D;110;2023-01-27;202301270074
02215-006;C;109;2023-01-28;202301280001
02215-020;D;109;2023-01-28;202301280002
04101-028;D;108;2023-01-28;202301280003
04101-071;C;108;2023-01-28;202301280004
10001-006;B;201;2023-01-28;202301280005
10001-013;D;201;2023-01-28;202301280006
10001-020;A;201;2023-01-28;202301280007
10001-027;B;201;2023-01-28;202301280008
10001-034;D;201;2023-01-28;202301280009
10001-041;D;201;2023-01-28;202301280010
30301-006;D;205;2023-01-28;202301280011
30301-013;C;205;2023-01-28;202301280012
30301-020;C;205;2023-01-28;202301280013
30301-027;D;205;2023-01-28;202301280014
30301-034;A;205;2023-01-28;202301280015
30301-041;D;205;2023-01-28;202301280016
30301-048;D;205;2023-01-28;202301280017
30301-062;B;205;2023-01-28;202301280018
30301-076;C;205;2023-01-28;202301280019
30301-083;D;205;2023-01-28;202301280020
73301-006;D;202;2023-01-28;202301280021
73301-013;D;202;2023-01-28;202301280022
73301-020;C;202;2023-01-28;202301280023
73301-027;A;202;2023-01-28;202301280024
75001-006;D;106;2023-01-28;202301280025
75001-013;C;106;2023-01-28;202301280026
75001-020;B;106;2023-01-28;202301280027
75001-034;C;106;2023-01-28;202301280028
75001-041;A;106;2023-01-28;202301280029
75001-048;D;106;2023-01-28;202301280030
75001-055;C;106;2023-01-28;202301280031
75001-062;B;106;2023-01-28;202301280032
75001-069;C;106;2023-01-28;202301280033
75001-076;C;106;2023-01-28;202301280034
75001-083;D;106;2023-01-28;202301280035
75001-090;D;106;2023-01-28;202301280036
90001-006;D;203;2023-01-28;202301280037
90001-013;A;203;2023-01-28;202301280038
90001-020;D;203;2023-01-28;202301280039
90001-027;D;203;2023-01-28;202301280040
90001-034;D;203;2023-01-28;202301280041
90001-041;A;203;2023-01-28;202301280042
90001-055;D;203;2023-01-28;202301280043
90001-062;C;203;2023-01-28;202301280044
90001-069;C;203;2023-01-28;202301280045
90001-083;D;203;2023-01-28;202301280046
90001-090;D;203;2023-01-28;202301280047
94016-006;D;204;2023-01-28;202301280048
94016-013;D;204;2023-01-28;202301280049
94016-020;C;204;2023-01-28;202301280050
94016-027;B;204;2023-01-28;202301280051
94016-034;B;204;2023-01-28;202301280052
94016-041;C;204;2023-01-28;202301280053
94016-048;C;204;2023-01-28;202301280054
94016-055;D;204;2023-01-28;202301280055
94016-069;D;204;2023-01-28;202301280056
97035-007;C;107;2023-01-28;202301280057
97035-016;D;107;2023-01-28;202301280058
97035-025;B;107;2023-01-28;202301280059
97035-033;D;107;2023-01-28;202301280060
97035-040;C;107;2023-01-28;202301280061
97035-049;D;107;2023-01-28;202301280062
97035-059;D;107;2023-01-28;202301280063
97035-066;B;107;2023-01-28;202301280064
97035-075;C;107;2023-01-28;202301280065
97035-083;B;107;2023-01-28;202301280066
98101-006;B;110;2023-01-28;202301280067
98101-013;D;110;2023-01-28;202301280068
98101-020;C;110;2023-01-28;202301280069
98101-027;C;110;2023-01-28;202301280070
98101-034;C;110;2023-01-28;202301280071
98101-041;B;110;2023-01-28;202301280072
98101-048;C;110;2023-01-28;202301280073
02215-007;B;109;2023-01-29;202301290001
02215-028;D;109;2023-01-29;202301290002
04101-041;B;108;2023-01-29;202301290003
04101-081;D;108;2023-01-29;202301290004
10001-007;C;201;2023-01-29;202301290005
10001-014;C;201;2023-01-29;202301290006
10001-021;C;201;2023-01-29;202301290007
10001-042;D;201;2023-01-29;202301290008
30301-007;C;205;2023-01-29;202301290009
30301-014;C;205;2023-01-29;202301290010
30301-028;D;205;2023-01-29;202301290011
30301-035;D;205;2023-01-29;202301290012
30301-049;D;205;2023-01-29;202301290013
30301-056;C;205;2023-01-29;202301290014
30301-063;B;205;2023-01-29;202301290015
30301-070;C;205;2023-01-29;202301290016
30301-084;D;205;2023-01-29;202301290017
73301-007;D;202;2023-01-29;202301290018
73301-021;D;202;2023-01-29;202301290019
73301-028;D;202;2023-01-29;202301290020
75001-007;C;106;2023-01-29;202301290021
75001-014;C;106;2023-01-29;202301290022
75001-021;C;106;2023-01-29;202301290023
75001-028;C;106;2023-01-29;202301290024
75001-035;D;106;2023-01-29;202301290025
75001-042;C;106;2023-01-29;202301290026
75001-049;B;106;2023-01-29;202301290027
75001-056;D;106;2023-01-29;202301290028
75001-063;D;106;2023-01-29;202301290029
75001-070;D;106;2023-01-29;202301290030
75001-084;B;106;2023-01-29;202301290031
75001-091;C;106;2023-01-29;202301290032
90001-007;B;203;2023-01-29;202301290033
90001-014;D;203;2023-01-29;202301290034
90001-021;B;203;2023-01-29;202301290035
90001-028;D;203;2023-01-29;202301290036
90001-035;C;203;2023-01-29;202301290037
90001-042;D;203;2023-01-29;202301290038
90001-063;D;203;2023-01-29;202301290039
90001-070;D;203;2023-01-29;202301290040
90001-077;B;203;2023-01-29;202301290041
90001-084;D;203;2023-01-29;202301290042
90001-091;C;203;2023-01-29;202301290043
94016-014;A;204;2023-01-29;202301290044
94016-021;D;204;2023-01-29;202301290045
94016-035;D;204;2023-01-29;202301290046
94016-042;D;204;2023-01-29;202301290047
94016-049;C;204;2023-01-29;202301290048
94016-056;D;204;2023-01-29;202301290049
94016-063;C;204;2023-01-29;202301290050
94016-070;C;204;2023-01-29;202301290051
97035-017;C;107;2023-01-29;202301290052
97035-026;D;107;2023-01-29;202301290053
97035-034;A;107;2023-01-29;202301290054
97035-042;D;107;2023-01-29;202301290055
97035-053;D;107;2023-01-29;202301290056
97035-060;D;107;2023-01-29;202301290057
97035-067;D;107;2023-01-29;202301290058
97035-076;D;107;2023-01-29;202301290059
98101-007;B;110;2023-01-29;202301290060
98101-021;D;110;2023-01-29;202301290061
98101-035;D;110;2023-01-29;202301290062
98101-042;C;110;2023-01-29;202301290063
98101-049;B;110;2023-01-29;202301290064
02215-015;C;109;2023-01-30;202301300001
02215-022;B;109;2023-01-30;202301300002
02215-029;D;109;2023-01-30;202301300003
04101-006;D;108;2023-01-30;202301300004
04101-043;D;108;2023-01-30;202301300005
10001-001;C;201;2023-01-30;202301300006
10001-008;D;201;2023-01-30;202301300007
10001-015;C;201;2023-01-30;202301300008
10001-029;B;201;2023-01-30;202301300009
10001-036;B;201;2023-01-30;202301300010
10001-043;B;201;2023-01-30;202301300011
30301-001;D;205;2023-01-30;202301300012
30301-008;C;205;2023-01-30;202301300013
30301-015;D;205;2023-01-30;202301300014
30301-022;D;205;2023-01-30;202301300015
30301-029;C;205;2023-01-30;202301300016
30301-036;D;205;2023-01-30;202301300017
30301-043;D;205;2023-01-30;202301300018
30301-050;D;205;2023-01-30;202301300019
30301-064;D;205;2023-01-30;202301300020
30301-071;D;205;2023-01-30;202301300021
30301-078;D;205;2023-01-30;202301300022
30301-085;C;205;2023-01-30;202301300023
73301-001;D;202;2023-01-30;202301300024
73301-008;D;202;2023-01-30;202301300025
73301-022;B;202;2023-01-30;202301300026
75001-001;C;106;2023-01-30;202301300027
75001-008;D;106;2023-01-30;202301300028
75001-015;D;106;2023-01-30;202301300029
75001-022;D;106;2023-01-30;202301300030
75001-029;D;106;2023-01-30;202301300031
75001-036;B;106;2023-01-30;202301300032
75001-043;A;106;2023-01-30;202301300033
75001-050;C;106;2023-01-30;202301300034
75001-057;D;106;2023-01-30;202301300035
75001-071;C;106;2023-01-30;202301300036
75001-078;B;106;2023-01-30;202301300037
75001-085;C;106;2023-01-30;202301300038
90001-001;D;203;2023-01-30;202301300039
90001-015;C;203;2023-01-30;202301300040
90001-022;C;203;2023-01-30;202301300041
90001-029;D;203;2023-01-30;202301300042
90001-036;D;203;2023-01-30;202301300043
90001-043;A;203;2023-01-30;202301300044
90001-050;D;203;2023-01-30;202301300045
90001-057;D;203;2023-01-30;202301300046
90001-064;C;203;2023-01-30;202301300047
90001-071;B;203;2023-01-30;202301300048
90001-078;D;203;2023-01-30;202301300049
90001-085;A;203;2023-01-30;202301300050
90001-092;B;203;2023-01-30;202301300051
94016-008;C;204;2023-01-30;202301300052
94016-015;D;204;2023-01-30;202301300053
94016-022;D;204;2023-01-30;202301300054
94016-029;C;204;2023-01-30;202301300055
94016-036;B;204;2023-01-30;202301300056
94016-043;D;204;2023-01-30;202301300057
94016-057;D;204;2023-01-30;202301300058
94016-064;A;204;2023-01-30;202301300059
94016-071;B;204;2023-01-30;202301300060
97035-001;D;107;2023-01-30;202301300061
97035-009;D;107;2023-01-30;202301300062
97035-018;D;107;2023-01-30;202301300063
97035-027;D;107;2023-01-30;202301300064
97035-035;D;107;2023-01-30;202301300065
97035-044;C;107;2023-01-30;202301300066
97035-054;C;107;2023-01-30;202301300067
97035-061;D;107;2023-01-30;202301300068
97035-077;B;107;2023-01-30;202301300069
98101-001;B;110;2023-01-30;202301300070
98101-008;C;110;2023-01-30;202301300071
98101-015;C;110;2023-01-30;202301300072
98101-022;A;110;2023-01-30;202301300073
98101-029;D;110;2023-01-30;202301300074
98101-036;D;110;2023-01-30;202301300075
98101-043;C;110;2023-01-30;202301300076
98101-050;D;110;2023-01-30;202301300077
02215-002;D;109;2023-01-31;202301310001
02215-009;B;109;2023-01-31;202301310002
02215-016;C;109;2023-01-31;202301310003
